ID,Calories_Burned
TEST_0117,63.8562810185585
TEST_0118,14.2139354557695
TEST_0119,6.902009965011871
TEST_0120,186.23651188460096
TEST_0121,48.03359278723993
TEST_0122,42.58852406773098
TEST_0123,19.813754963133434
TEST_0124,32.06197908011257
TEST_0125,100.7111492360992
TEST_0126,47.04035770414637
TEST_0127,54.798762876064984
TEST_0128,103.52057711404333
TEST_0129,77.65346345401795
TEST_0130,60.03270249896812
TEST_0131,193.997942903899
TEST_0132,69.2277703337391
TEST_0133,135.16482067310207
TEST_0134,104.32919637887281
TEST_0135,72.26693534838213
TEST_0136,72.49735252050237
TEST_0137,64.80650003577378
TEST_0138,175.50169807949524
TEST_0139,22.721572459432615
TEST_0140,123.10981337555955
TEST_0141,16.243583508437307
TEST_0142,111.709599512707
TEST_0143,42.013513195622345
TEST_0144,11.142326992059736
TEST_0145,32.76187663678214
TEST_0146,165.3939211781431
TEST_0147,82.7258360324502
TEST_0148,120.01416073999987
TEST_0149,86.3827989542787
TEST_0150,41.90720227666491
TEST_0151,81.57039344897483
TEST_0152,69.5921600423662
TEST_0153,19.76052913071804
TEST_0154,93.24357129491784
TEST_0155,55.088454087228484
TEST_0156,129.11903828707375
TEST_0157,39.1910974712434
TEST_0158,199.1740418271302
TEST_0159,39.89829841709896
TEST_0160,128.45372321329737
TEST_0161,100.55174604372512
TEST_0162,115.12594549582124
TEST_0163,138.87695386009796
TEST_0164,56.84325801047869
TEST_0165,32.333278366508075
TEST_0166,41.74660650574368
TEST_0167,133.42866809460028
TEST_0168,202.67906317876805
TEST_0169,112.16858801342647
TEST_0170,74.14618759372843
TEST_0171,76.7940689024862
TEST_0172,5.548390627228031
TEST_0173,84.83861131366902
TEST_0174,15.459787044544196
TEST_0175,47.8058661476703
TEST_0176,6.932229975673991
TEST_0177,61.102919162613425
TEST_0178,175.9517260713694
TEST_0179,180.23273386656572
TEST_0180,45.29154743212625
TEST_0181,82.75451484982482
TEST_0182,68.39537726106434
TEST_0183,116.96141863671251
TEST_0184,127.34871826560205
TEST_0185,83.49162890441346
TEST_0186,11.980921403450663
TEST_0187,46.56062925106935
TEST_0188,157.1041778651559
TEST_0189,6.098097802417688
TEST_0190,40.9797676953476
TEST_0191,6.989774747880198
TEST_0192,158.06958873416906
TEST_0193,41.9757230162786
TEST_0194,174.73857710653627
TEST_0195,103.82402382984867
TEST_0196,5.873365738351245
TEST_0197,211.9338189344034
TEST_0198,4.052438372343628
TEST_0199,9.041274617760344
TEST_0200,9.030368744111378
TEST_0201,131.0442615376161
TEST_0202,21.945647421812488
TEST_0203,40.52814182893438
TEST_0204,98.62362818323882
TEST_0205,90.44726360660923
TEST_0206,150.31901735595312
TEST_0207,83.05757505734272
TEST_0208,14.87815637650007
TEST_0209,65.84901779745563
TEST_0210,61.31767386690171
TEST_0211,195.2879952248265
TEST_0212,163.8852480147939
TEST_0213,16.790631477312058
TEST_0214,50.3471257247471
TEST_0215,61.69802734247287
TEST_0216,87.3584711003069
TEST_0217,140.28644607148627
TEST_0218,40.38561230294712
TEST_0219,97.88182539250803
TEST_0220,174.70035487191785
TEST_0221,66.59832546239957
TEST_0222,137.02570977637635
TEST_0223,190.21820856138825
TEST_0224,79.55111468527998
TEST_0225,31.141765866389797
TEST_0226,66.21077373450092
TEST_0227,134.90299906246574
TEST_0228,58.19653550202051
TEST_0229,6.243983796066825
TEST_0230,57.36200349078126
TEST_0231,49.999370240211874
TEST_0232,64.17050468229249
TEST_0233,78.92778439763559
TEST_0234,13.079490164936542
TEST_0235,49.98838121784765
TEST_0236,129.57861464649343
TEST_0237,18.675638072029162
TEST_0238,148.96526401377727
TEST_0239,19.958495128210075
TEST_0240,16.995513125871007
TEST_0241,193.43571075570122
TEST_0242,89.08582191282719
TEST_0243,10.979097667044151
TEST_0244,42.19983696410587
TEST_0245,70.33748153073714
TEST_0246,44.41452921019243
TEST_0247,117.07483981943906
TEST_0248,43.20778438196217
TEST_0249,18.26841654161191
TEST_0250,53.003049696128635
TEST_0251,91.44376112287918
TEST_0252,35.69772197531758
TEST_0253,107.7386316384073
TEST_0254,112.61423560991722
TEST_0255,31.233268210429607
TEST_0256,8.407710589483003
TEST_0257,101.37512852505546
TEST_0258,136.03678557940856
TEST_0259,18.974371823695858
TEST_0260,20.87864337628797
TEST_0261,71.07934928138658
TEST_0262,52.07166268082874
TEST_0263,17.421920543025905
TEST_0264,26.07436269690729
TEST_0265,2.3505182057029543
TEST_0266,57.064417222501326
TEST_0267,20.08105709070587
TEST_0268,64.04654337592379
TEST_0269,186.49617890242888
TEST_0270,99.57056923658999
TEST_0271,134.24048046630125
TEST_0272,18.139252701137544
TEST_0273,146.3230325699235
TEST_0274,21.797089921770905
TEST_0275,56.65911662319723
TEST_0276,82.02764644878486
TEST_0277,150.96584641745997
TEST_0278,7.113537227550801
TEST_0279,62.63561616345246
TEST_0280,180.1850016231678
TEST_0281,105.20969496613077
TEST_0282,33.75557939188547
TEST_0283,15.878219753675022
TEST_0284,181.16868770556735
TEST_0285,45.19946517380352
TEST_0286,39.718452688356244
TEST_0287,52.59056682536361
TEST_0288,104.62441146347084
TEST_0289,52.293267111899894
TEST_0290,177.5352524503814
TEST_0291,38.41995671715081
TEST_0292,73.21679369405174
TEST_0293,44.46272868821673
TEST_0294,137.9921573873505
TEST_0295,36.04927677043039
TEST_0296,76.42502782728208
TEST_0297,127.80891816899991
TEST_0298,139.34346425315934
TEST_0299,188.64261523595326
TEST_0300,223.2750791625186
TEST_0301,3.5503664767524876
TEST_0302,228.30591282570538
TEST_0303,108.87528197824906
TEST_0304,66.07919219408967
TEST_0305,140.97002399594913
TEST_0306,55.302016481551405
TEST_0307,214.64320431655102
TEST_0308,185.0895133792457
TEST_0309,143.04137065175777
TEST_0310,85.5211265174842
TEST_0311,36.36706499330404
TEST_0312,165.68970708302487
TEST_0313,81.90906549615886
TEST_0314,187.66077954213796
TEST_0315,185.94261216107316
TEST_0316,242.21237167697402
TEST_0317,164.2259636778836
TEST_0318,56.64070294020497
TEST_0319,244.00087049334078
TEST_0320,218.85011407934712
TEST_0321,82.04544684985542
TEST_0322,171.11762949654425
TEST_0323,77.81518677613715
TEST_0324,44.044623671494065
TEST_0325,11.948531692933896
TEST_0326,88.77676384086044
TEST_0327,105.90496372333052
TEST_0328,83.24756825650738
TEST_0329,71.27296248376702
TEST_0330,8.982869629550416
TEST_0331,130.68913099249252
TEST_0332,9.981427076838969
TEST_0333,91.02201873279651
TEST_0334,39.03844841824093
TEST_0335,97.25842518713415
TEST_0336,112.63232894591694
TEST_0337,157.5255051173154
TEST_0338,94.3427149617317
TEST_0339,123.48820612884185
TEST_0340,26.00377614152781
TEST_0341,216.26489207954128
TEST_0342,82.34937023264575
TEST_0343,140.7859143634501
TEST_0344,90.99579902119743
TEST_0345,12.121515715147765
TEST_0346,26.78918411379216
TEST_0347,74.77438468976666
TEST_0348,26.21668101261649
TEST_0349,170.27933999329537
TEST_0350,190.02645648744058
TEST_0351,62.10800216517472
TEST_0352,129.70883240469917
TEST_0353,58.405380279965996
TEST_0354,66.47401357376661
TEST_0355,2.0226166336907125
TEST_0356,163.30204299474485
TEST_0357,180.83997364537302
TEST_0358,113.99210311585131
TEST_0359,132.274352210166
TEST_0360,73.18768509362043
TEST_0361,128.9859557151248
TEST_0362,134.84982323258015
TEST_0363,23.229222403782963
TEST_0364,166.02592830656536
TEST_0365,31.962061323348944
TEST_0366,118.26471058927442
TEST_0367,26.796779872966745
TEST_0368,211.7669102003393
TEST_0369,130.90127105015253
TEST_0370,23.989140496637226
TEST_0371,112.15224440334956
TEST_0372,90.73703319471095
TEST_0373,132.04657513999896
TEST_0374,20.193797621342327
TEST_0375,195.88036710781586
TEST_0376,203.86165584943654
TEST_0377,205.3270638003478
TEST_0378,50.83357042231252
TEST_0379,78.87083778938432
TEST_0380,154.44718383989039
TEST_0381,24.992958620058687
TEST_0382,29.054297912131506
TEST_0383,206.85268346047394
TEST_0384,6.058039414225296
TEST_0385,3.932511736137503
TEST_0386,172.68127442401686
TEST_0387,98.1456234820991
TEST_0388,118.40831272801368
TEST_0389,174.19902001286857
TEST_0390,182.08115250476345
TEST_0391,19.686999721840525
TEST_0392,112.93851037375649
TEST_0393,124.73957526034623
TEST_0394,34.21926711286821
TEST_0395,173.9252144529453
TEST_0396,95.81446348080287
TEST_0397,19.155560417497213
TEST_0398,118.29936059482164
TEST_0399,126.82685898538955
TEST_0400,81.828512311223
TEST_0401,192.7825764031354
TEST_0402,141.90830859224087
TEST_0403,141.6431917088488
TEST_0404,111.95740063607356
TEST_0405,97.45892733421701
TEST_0406,18.156472830465912
TEST_0407,67.11348141044579
TEST_0408,167.3423785369234
TEST_0409,190.47581251031994
TEST_0410,105.34374458906385
TEST_0411,224.47483915667638
TEST_0412,7.233717103407994
TEST_0413,53.174019810429485
TEST_0414,164.04124903482057
TEST_0415,11.01473174425544
TEST_0416,54.88984274527151
TEST_0417,85.62479498289281
TEST_0418,17.711448282802056
TEST_0419,7.243080399723991
TEST_0420,160.6426836418081
TEST_0421,35.90410450322509
TEST_0422,84.93945076907505
TEST_0423,72.53584511225057
TEST_0424,135.16222785784169
TEST_0425,45.115985406809955
TEST_0426,40.953839302242415
TEST_0427,9.446722034938375
TEST_0428,67.90799528468048
TEST_0429,99.86550221155883
TEST_0430,107.3247657099424
TEST_0431,218.05307077926096
TEST_0432,51.31019674447389
TEST_0433,2.169333375216322
TEST_0434,176.15085724858955
TEST_0435,39.950314137272684
TEST_0436,51.75979303391733
TEST_0437,163.67422783210736
TEST_0438,47.91562114217161
TEST_0439,179.89698944899902
TEST_0440,221.75551865253368
TEST_0441,44.07132652872413
TEST_0442,47.206163449939794
TEST_0443,67.49641593295397
TEST_0444,217.75735958466385
TEST_0445,135.40381415243482
TEST_0446,164.94229733894747
TEST_0447,43.92267373712951
TEST_0448,83.77164077574253
TEST_0449,48.94580630858379
TEST_0450,101.65531574307495
TEST_0451,123.51768465389998
TEST_0452,76.00056024839937
TEST_0453,52.899602192827444
TEST_0454,34.152037772260265
TEST_0455,40.81120917666603
TEST_0456,123.44518427430604
TEST_0457,149.32549788275816
TEST_0458,176.28621170138393
TEST_0459,147.18670289534728
TEST_0460,90.87317369578167
TEST_0461,205.78166666818288
TEST_0462,72.22432888419515
TEST_0463,108.42138457537688
TEST_0464,93.63297296974216
TEST_0465,34.72598625721444
TEST_0466,103.36317641704483
TEST_0467,55.43030265999103
TEST_0468,134.77901579311384
TEST_0469,5.59665142955604
TEST_0470,92.39528758166288
TEST_0471,29.790686628917058
TEST_0472,50.10153990777663
TEST_0473,22.68180503359828
TEST_0474,176.15058958340137
TEST_0475,180.50241381316675
TEST_0476,23.90211265630864
TEST_0477,37.99816576572762
TEST_0478,24.570405766607855
TEST_0479,32.6000173415718
TEST_0480,42.285071773680244
TEST_0481,23.670906030578394
TEST_0482,190.28288162923187
TEST_0483,134.12474490728053
TEST_0484,57.6401547117863
TEST_0485,7.029704627224913
TEST_0486,3.25384692721554
TEST_0487,223.26159858169615
TEST_0488,18.23200208638872
TEST_0489,8.08705132567988
TEST_0490,190.08816800052688
TEST_0491,89.217197788414
TEST_0492,81.73083080760105
TEST_0493,46.995153661799264
TEST_0494,89.82667280045078
TEST_0495,49.96065699606318
TEST_0496,22.64378767714886
TEST_0497,17.791036850028217
TEST_0498,128.4617095733519
TEST_0499,121.1472204389524
TEST_0500,14.962912055467475
TEST_0501,114.33711952392406
TEST_0502,173.78189211029115
TEST_0503,22.178945780522533
TEST_0504,98.59616223974439
TEST_0505,19.552130138218605
TEST_0506,158.62803916953268
TEST_0507,62.92001912756807
TEST_0508,178.5236227188913
TEST_0509,119.96687049265998
TEST_0510,71.61737520520947
TEST_0511,83.09957046778646
TEST_0512,33.149800628097154
TEST_0513,50.50275642318923
TEST_0514,61.7406876019643
TEST_0515,140.40781166662165
TEST_0516,150.4783451014828
TEST_0517,6.908786014748862
TEST_0518,178.6086816124584
TEST_0519,26.190235658559622
TEST_0520,62.048421970938655
TEST_0521,90.49382669530475
TEST_0522,212.64652885121566
TEST_0523,115.21418609030239
TEST_0524,98.89301378680653
TEST_0525,72.13884163687314
TEST_0526,115.22076648359311
TEST_0527,7.01586612043913
TEST_0528,168.93555708125803
TEST_0529,196.0346322207703
TEST_0530,70.3904893106894
TEST_0531,120.4613321953306
TEST_0532,29.147581208094987
TEST_0533,138.33957096902898
TEST_0534,100.06681259618733
TEST_0535,107.35834519217404
TEST_0536,4.991010346329611
TEST_0537,125.29199411057645
TEST_0538,61.74377909315001
TEST_0539,43.75706685502579
TEST_0540,125.58579725375027
TEST_0541,13.830610446151997
TEST_0542,138.12721942583042
TEST_0543,99.88983876158582
TEST_0544,83.50638610236021
TEST_0545,92.07224106139813
TEST_0546,18.440704189465734
TEST_0547,100.50348914425601
TEST_0548,177.57141624554924
TEST_0549,22.903631762063533
TEST_0550,49.003654636301775
TEST_0551,132.659356671642
TEST_0552,124.12164256879569
TEST_0553,117.544410420547
TEST_0554,75.98789567914432
TEST_0555,23.003081254886162
TEST_0556,146.6145406109319
TEST_0557,92.40877369329506
TEST_0558,212.97303291985574
TEST_0559,35.04815509509722
TEST_0560,3.4121257809803027
TEST_0561,25.285514788583377
TEST_0562,191.19148888462382
TEST_0563,90.73147471218226
TEST_0564,54.39647460594472
TEST_0565,153.0560133122793
TEST_0566,33.27230716855592
TEST_0567,134.6648656709013
TEST_0568,3.938402058431733
TEST_0569,29.68086173098731
TEST_0570,35.79409651533503
TEST_0571,30.848505075592804
TEST_0572,25.94514676337927
TEST_0573,179.1759685856954
TEST_0574,52.16202199881254
TEST_0575,10.576534072148077
TEST_0576,13.2305605895539
TEST_0577,55.47541539062316
TEST_0578,26.077805935421285
TEST_0579,192.63100843752196
TEST_0580,87.15447991532284
TEST_0581,238.91633497952654
TEST_0582,91.12768835983348
TEST_0583,41.91040543394387
TEST_0584,91.17457073632283
TEST_0585,37.32710360368878
TEST_0586,110.91040268337795
TEST_0587,154.74872729970627
TEST_0588,163.9209503183059
TEST_0589,18.24550096156715
TEST_0590,156.09946310678274
TEST_0591,232.07385340602934
TEST_0592,26.52599440259076
TEST_0593,203.0875482391302
TEST_0594,73.94119462067792
TEST_0595,24.137606688460686
TEST_0596,9.988624045015705
TEST_0597,148.7400561483631
TEST_0598,144.2420052299899
TEST_0599,75.36572431880234
TEST_0600,190.32546685662916
TEST_0601,63.48422136361307
TEST_0602,238.92784137082913
TEST_0603,166.7600375827701
TEST_0604,147.00638258984665
TEST_0605,81.70380334946732
TEST_0606,124.26648821693706
TEST_0607,35.82633734769956
TEST_0608,114.1164455529476
TEST_0609,110.13436083336654
TEST_0610,60.75321341803211
TEST_0611,117.16083569779519
TEST_0612,123.32766660632377
TEST_0613,33.52074525373354
TEST_0614,20.851258050532852
TEST_0615,18.197469263988506
TEST_0616,87.83551988625315
TEST_0617,194.15336540151418
TEST_0618,26.62326389750701
TEST_0619,143.67262592220723
TEST_0620,206.59088948302136
TEST_0621,4.576086254747322
TEST_0622,35.340155495382454
TEST_0623,20.307860141706573
TEST_0624,58.149238556848985
TEST_0625,62.930184618661904
TEST_0626,96.93151337875628
TEST_0627,248.61717307112409
TEST_0628,92.58222640582605
TEST_0629,95.86894484049934
TEST_0630,23.13950947176114
TEST_0631,51.2312978899786
TEST_0632,204.99544110343612
TEST_0633,78.64577326932934
TEST_0634,41.91970214339592
TEST_0635,35.75838224511076
TEST_0636,150.84250890310943
TEST_0637,110.56168585903518
TEST_0638,48.22084190100111
TEST_0639,140.24201134637232
TEST_0640,27.167210797900616
TEST_0641,30.52988423887589
TEST_0642,87.89523007373036
TEST_0643,42.10225245907175
TEST_0644,7.253583986044844
TEST_0645,183.76885276369063
TEST_0646,65.83021554135063
TEST_0647,72.36502406801904
TEST_0648,28.316316346782003
TEST_0649,83.03585340019133
TEST_0650,79.45224800313753
TEST_0651,156.89585370871637
TEST_0652,91.21456801865084
TEST_0653,7.4091595142109625
TEST_0654,10.940836463587067
TEST_0655,5.572673802394123
TEST_0656,108.93512500650976
TEST_0657,94.84093866658625
TEST_0658,8.804460826534756
TEST_0659,26.584997021825824
TEST_0660,12.243536024681452
TEST_0661,69.83862112699866
TEST_0662,97.07322173939717
TEST_0663,11.747676630181662
TEST_0664,86.96559151550451
TEST_0665,67.43641177752937
TEST_0666,152.63281870388545
TEST_0667,177.03534078188133
TEST_0668,69.45922257222675
TEST_0669,239.77045596980645
TEST_0670,133.17923037226342
TEST_0671,27.579749684748514
TEST_0672,102.7740995618226
TEST_0673,102.78605393688072
TEST_0674,73.92217952244953
TEST_0675,185.52372626184066
TEST_0676,19.49673619874404
TEST_0677,119.6644439001544
TEST_0678,64.33584109632059
TEST_0679,79.20306045243711
TEST_0680,3.096988174572175
TEST_0681,108.98048172499139
TEST_0682,162.98585266980223
TEST_0683,10.698998524206035
TEST_0684,7.885706690785989
TEST_0685,23.230614635217677
TEST_0686,165.92788202963834
TEST_0687,62.23622123066942
TEST_0688,92.43570438449115
TEST_0689,79.16309249679122
TEST_0690,262.87499203379394
TEST_0691,17.135724041613983
TEST_0692,227.57859156950312
TEST_0693,194.76834231768134
TEST_0694,129.61145586113196
TEST_0695,51.24162260705861
TEST_0696,130.92999714652942
TEST_0697,71.70818395293801
TEST_0698,78.80728963965122
TEST_0699,101.19378469100553
TEST_0700,158.74447458617158
TEST_0701,75.87377259137514
TEST_0702,60.14575487422842
TEST_0703,209.43486535690985
TEST_0704,70.24124788222167
TEST_0705,25.37779402495762
TEST_0706,116.57956725301914
TEST_0707,25.98183333650389
TEST_0708,6.392120004039067
TEST_0709,53.593528605847375
TEST_0710,67.23658655480993
TEST_0711,9.7708797071632
TEST_0712,45.953448537448395
TEST_0713,11.976711382486897
TEST_0714,166.99939048187062
TEST_0715,126.66927572396456
TEST_0716,10.254625020599459
TEST_0717,8.135541339699063
TEST_0718,133.3329535073693
TEST_0719,54.0507709926454
TEST_0720,103.70401729146462
TEST_0721,75.01514769031155
TEST_0722,130.49268061433568
TEST_0723,71.30890069265492
TEST_0724,112.66055202466592
TEST_0725,111.63272002596551
TEST_0726,35.89239533515107
TEST_0727,54.0287889198535
TEST_0728,180.4295163959936
TEST_0729,98.58374125142252
TEST_0730,215.88810710212275
TEST_0731,104.38555152613868
TEST_0732,6.48353403144125
TEST_0733,197.9635722417906
TEST_0734,72.66196541186544
TEST_0735,81.2120387447344
TEST_0736,48.73408104976509
TEST_0737,32.175888407631206
TEST_0738,152.37802064426427
TEST_0739,228.3489527436572
TEST_0740,134.362981299116
TEST_0741,22.32671915228152
TEST_0742,57.74663138673785
TEST_0743,57.3448092472589
TEST_0744,46.86818312351181
TEST_0745,17.401053159354063
TEST_0746,17.132901543991647
TEST_0747,88.4009148900594
TEST_0748,214.6247615263812
TEST_0749,192.7920869594738
TEST_0750,72.48338718748471
TEST_0751,15.275082972897538
TEST_0752,3.966207710843882
TEST_0753,53.065264136950944
TEST_0754,90.89691394546026
TEST_0755,26.95335469017319
TEST_0756,180.1657265936609
TEST_0757,50.15443371217739
TEST_0758,28.991246868665634
TEST_0759,115.09551405758916
TEST_0760,85.13948530766194
TEST_0761,100.98708675424663
TEST_0762,90.07871954005623
TEST_0763,84.45942183664565
TEST_0764,61.70055947278476
TEST_0765,168.7302871725813
TEST_0766,4.195661943243985
TEST_0767,11.115128800198226
TEST_0768,84.10951272380743
TEST_0769,65.07848643579
TEST_0770,7.155037198361946
TEST_0771,45.49877734178894
TEST_0772,164.74564812611413
TEST_0773,4.852157107729814
TEST_0774,155.8869556020442
TEST_0775,32.205265529260096
TEST_0776,230.0506701952106
TEST_0777,111.94746609465084
TEST_0778,173.70123768887635
TEST_0779,108.76909372012199
TEST_0780,204.88600609060376
TEST_0781,163.46347314389652
TEST_0782,20.29845392677813
TEST_0783,29.216576450137097
TEST_0784,128.23849620810404
TEST_0785,20.371223362534305
TEST_0786,90.18007148038797
TEST_0787,152.23189412292533
TEST_0788,93.8101598268785
TEST_0789,10.881229943859566
TEST_0790,140.02378665179944
TEST_0791,154.48209855297313
TEST_0792,28.757278291860406
TEST_0793,28.424444010052113
TEST_0794,153.87906614811146
TEST_0795,75.44340545387975
TEST_0796,44.73724860398088
TEST_0797,113.42472947133014
TEST_0798,4.5474606634724015
TEST_0799,241.19237962579084
TEST_0800,77.39547556600932
TEST_0801,39.89096886590988
TEST_0802,26.132926879259735
TEST_0803,155.3682147252078
TEST_0804,3.918239465327755
TEST_0805,8.033038322177713
TEST_0806,78.48531267901822
TEST_0807,109.09926512108692
TEST_0808,78.28710197733271
TEST_0809,150.15816692653064
TEST_0810,73.28876219025899
TEST_0811,133.25662882536054
TEST_0812,139.40887548108674
TEST_0813,54.15687184240433
TEST_0814,66.81419804495253
TEST_0815,43.48125599237431
TEST_0816,9.06001763179586
TEST_0817,90.37698336462685
TEST_0818,57.0155245974217
TEST_0819,64.31897349085102
TEST_0820,6.962685542709514
TEST_0821,135.29573099072857
TEST_0822,102.75559820612004
TEST_0823,41.17293168389012
TEST_0824,62.08073482657604
TEST_0825,141.07348944376042
TEST_0826,73.75162844566019
TEST_0827,91.96986720184273
TEST_0828,41.785577069906495
TEST_0829,14.515836921753978
TEST_0830,103.67622540894814
TEST_0831,166.68277464834935
TEST_0832,8.920140703004392
TEST_0833,33.01883992484234
TEST_0834,69.18136607827445
TEST_0835,216.97673970339332
TEST_0836,123.12551652294408
TEST_0837,199.01060011130255
TEST_0838,199.87570111132214
TEST_0839,9.154125740542268
TEST_0840,234.7055106330275
TEST_0841,18.69216465143805
TEST_0842,155.85705882711738
TEST_0843,148.21617158892246
TEST_0844,116.49778046078232
TEST_0845,60.20660626397872
TEST_0846,33.280942732906325
TEST_0847,3.801965688596914
TEST_0848,173.41545436465424
TEST_0849,58.63895272323911
TEST_0850,38.2511544651544
TEST_0851,201.69878256228733
TEST_0852,3.1991325748247803
TEST_0853,96.77777194668553
TEST_0854,49.22283674863472
TEST_0855,165.62255131124135
TEST_0856,32.89234571650165
TEST_0857,201.68290190345903
TEST_0858,82.26226244707692
TEST_0859,36.164566787533275
TEST_0860,169.0835554521267
TEST_0861,19.813045382546665
TEST_0862,93.56695542481145
TEST_0863,185.99315812683403
TEST_0864,119.0549800006385
TEST_0865,84.78187110813339
TEST_0866,5.220379371018071
TEST_0867,61.96022795574362
TEST_0868,61.36251728611859
TEST_0869,124.91257811407237
TEST_0870,161.36448954001727
TEST_0871,141.6405564778643
TEST_0872,123.75682138476722
TEST_0873,159.56056856525367
TEST_0874,180.59087544753845
TEST_0875,75.5576556106986
TEST_0876,49.22317561414075
TEST_0877,24.28698690159863
TEST_0878,172.1775996263952
TEST_0879,44.706017036547294
TEST_0880,113.73701449635833
TEST_0881,113.14395251059801
TEST_0882,44.07506218365003
TEST_0883,112.9180136374445
TEST_0884,81.08965659869557
TEST_0885,57.50779443274924
TEST_0886,46.66424495468005
TEST_0887,79.3699397078557
TEST_0888,7.0545734368570585
TEST_0889,210.1092523616462
TEST_0890,91.72533090045982
TEST_0891,155.5684794324006
TEST_0892,95.52101094410321
TEST_0893,45.32341746149627
TEST_0894,163.61662919451368
TEST_0895,147.12697036834248
TEST_0896,90.94934838978423
TEST_0897,133.51203398068873
TEST_0898,53.651985915252695
TEST_0899,44.13385239071035
TEST_0900,137.84683605917206
TEST_0901,83.16910111501669
TEST_0902,3.1467926095116114
TEST_0903,172.42303130426197
TEST_0904,34.854706088201894
TEST_0905,13.036790861277147
TEST_0906,114.30923591473727
TEST_0907,43.92997938590455
TEST_0908,59.193877291440465
TEST_0909,55.23595367035173
TEST_0910,135.70927283439593
TEST_0911,42.848925120319095
TEST_0912,166.45712020830442
TEST_0913,30.90435327771607
TEST_0914,14.911524403640122
TEST_0915,143.23740201617667
TEST_0916,155.98316707173035
TEST_0917,73.99770911035719
TEST_0918,2.198461563674263
TEST_0919,95.12399656190843
TEST_0920,57.511999394075566
TEST_0921,91.22887131976978
TEST_0922,208.5313122501214
TEST_0923,276.99799104825007
TEST_0924,8.685414624074232
TEST_0925,22.240114581126026
TEST_0926,74.75869084443511
TEST_0927,197.6663496740145
TEST_0928,169.41279542050376
TEST_0929,18.04492167740557
TEST_0930,103.07107325836978
TEST_0931,141.97826700764014
