key_title,key_rdate,key_cont
"""美 중앙은행, 6월 회의서 금리 인상 건너뛸 것""-하이",2023.06.05 08:16,미국 중앙은행(Fed)이 6월 연방공개시장위원회(FOMC)에서 금리 인상을 건너뛸 것이란 전망이 나왔다. 인플레이션이 꺾이는 신호가 관측되고 있으며 신용...
"""삼성전자보다 더 올랐다""…올해만 40% 급등한 '이 종목'",2023.06.04 07:01,지난해 부진한 흐름을 지속하던 LG전자가 전장 사업 기대감 속 올해에만 40% 넘게 급등했다. 시가총액은 5개월 만에 6조원 불었다. 아직 전장사업부 가...
"코스피, 1년만에 종가 기준 2600선 돌파…외국인·기관 '사자'",2023.06.02 15:36,코스피가 외국인과 기관의 순매수세에 힘입어 약 1년만에 2600선을 돌파했다.2일 코스피지수는 전 거래일 대비 32.19포인트(1.25%) 상승한 260...
 '고평가' 논란에도…초고수픽은 와인업계 1호 상장 나라셀라에,2023.06.02 10:58,※한경 마켓PRO 텔레그램을 구독하시면 프리미엄 투자 콘텐츠를 보다 편리하게 볼 수 있습니다.고수들의 포트폴리오투자수익률 상위 1%의 초고수들의...
"""자기자본 감소 가장 클 것""…목표가 하향",2023.06.02 09:02,현대해상이 자본 및 자본비율의 일부 조정이 예상되면서 목표주가가 하향됐다.NH투자증권은 2일 금융당국이 제시한 새 회계제도(IFRS17) 가이드라인이 적...
자유·평화·번영…글로벌 복합위기 극복 위한 연대 '박차',2023.06.01 20:35,글로벌 복합위기 극복을 위해 인도-태평양 전략을 발표한 국가들의 협력분야와 연대 방안을 논의하는 자리가 마련됐다.제18회 제주포럼 이틀째인 1일 오전 제...
"드래곤플라이, 셀바스AI와 MOU…AI 기술 활용 '박차'",2023.06.01 13:44,드래곤플라이는 인공지능(AI) 전문기업 셀바스AI와 디지털 치료기기 관련 플랫폼 개발을 위한 업무협약(MOU)을 체결했다고 1일 밝혔다.드래곤플라이는 이...
"진영, 코스닥 입성 첫날 '상승'…공모가 대비 108%↑",2023.06.01 09:27,1일 코스닥 시장에 상장한 진영의 주가가 강세를 보이고 있다.이날 오전 9시 23분 기준 진영은 시초가 대비 390원(3.9%) 상승한 1만390원에 거...
"6월 1일부터 홍콩 가상자산 시장 개방…""핵심은 투자자 보호""",2023.05.31 18:53,"오는 6월 1일 홍콩 가상자산(암호화폐) 시장 개방을 앞둔 가운데, 홍콩 증권선물위원회(SFC)가 투자자 보호에 우선순위를 두겠다고 강조했다.31일(현지..."
"코스피, 기관 '팔자'에 하락 마감…코스닥, 2차전지 강세에 ↑",2023.05.31 15:37,코스피가 기관의 순매도에 하락 마감했다. 31일 코스피지수는 전 거래일 대비 8.4포인트(0.32%) 하락한 2577.12에 거래를 마쳤다. 이...
" 삼성운용, 국고채 만기 채권 ETF 2종 상장",2023.05.31 10:13,▲ 삼성자산운용은 31일 국고채에 장기 투자하는 만기 매칭형 상장지수펀드(ETF)인 'KODEX 33-06 국고채 액티브 ETF'와 'KODEX 53-0...
"""한샘, 영업익 흑전 내년 기약해야 할 듯…목표가↓""-NH",2023.05.31 07:54,"NH투자증권은 31일 한샘에 대해 작년 하반기 이후 주택 거래량 급감으로 외형은 축소되는 가운데, 리모델링 사업부 전략 추진으로 비용 집행은 계속되고 있..."
"원/달러 환율, 미국 금리 인상 우려에 상승…1,324.9원 마감",2023.05.30 15:50,"30일 원/달러 환율이 미국 금리 인상 우려에 상승했다. 이날 서울 외환시장에서 달러 대비 원화 환율은 전 거래일보다 0.4원 상승한 1,324.9원에 ..."
" ""이젠 반도체의 시간""…반도체·장비주 쓸어담는 초고수들",2023.05.30 11:00,※한경 마켓PRO 텔레그램을 구독하시면 프리미엄 투자 콘텐츠를 보다 편리하게 볼 수 있습니다. 텔레그렘에서 ‘마켓PRO&rs...
美 부채한도 상향 합의…국내 증시 상승 출발,2023.05.30 09:17,미국이 부채한도 상향 협상에 최종 합의하면서 국내 증시가 상승 출발 중이다.현지시간으로 지난 28일 조 바이든 미국 대통령과 케빈 매카시 미 하원의장이 ...
"""비트코인 미결제약정 급증…추가 상승 제한적일 것""",2023.05.29 12:26,비트코인(BTC)이 2만8000달러를 돌파한 가운데 비트코인의 추가 상승 여력은 제한적일 것이라는 전문가 분석이 나왔다.29일(현지시간) 크립토퀀트의 n...
"""스태그플레이션 발생하면 비트코인에 호재…그 이유는""",2023.05.27 14:36,스태그플레이션(물가 상승과 경기 둔화가 동시에 일어나는 현상)이 발생하면 비트코인(BTC)에 호재로 작용할 수 있다는 분석이 나왔다.27일 크립토퀀트의 ...
'매도 리포트' 후폭풍…공매도 잔고 1조 돌파,2023.05.26 10:35,코스닥 상장사 에코프로의 공매도 잔고 규모가 1조 원을 넘어섰다.26일 한국거래소에 따르면 23일 기준 에코프로의 공매도 잔고금액은 1조 97억 원으로 ...
"Today's Pick: ""펄어비스, 다가오는 붉은사막""",2023.05.26 08:32,※Today's Pick은 매일 아침 여의도 애널리스트들이 발간한 종목분석 보고서 중 투자의견 및 목표주가가 변경된 종목을 위주로&nbs...
"HD현대일렉트릭, 878억 규모 변압기 공급계약 [주목 e공시]",2023.05.25 14:45,HD현대일렉트릭은 사우디 전력청(SEC)과 878억원 규모의 380킬로볼트(KV)급 변압기 및 리액터 18대에 대한 공급 계약을 체결했다고 25일 공시했...
"피치 ""美 부정적 관찰대상""…증시 보합권 출발",2023.05.25 09:25,신용평가회사 피치가 미국 연방정부 디폴트 위험과 관련해 '부정적 관찰대상'으로 지정한 가운데 국내 증시가 보합권에 출발하고 있다.25일 오전 9시 4분 ...
"거래소, 한화·한투운용 소규모 ETF 2종목 내달 상장폐지",2023.05.24 16:05,한국거래소는 한화자산운용과 한국투자신탁운용의 소규모 상장지수펀드(ETF) 2종목을 내달 26일 상장폐지한다고 24일 밝혔다. 이번 상장폐지는 신...
" 초고수들, 2차전지 저가매수…곡물주는 이미 '익절'",2023.05.24 11:00,※한경 마켓PRO 텔레그램을 구독하시면 프리미엄 투자 콘텐츠를 보다 편리하게 볼 수 있습니다.고수들의 포트폴리오투자수익률 상위 1%의 초고수들이...
"""대조양 인수로 포트폴리오 강화""…한화 목표가 4만원",2023.05.24 09:19,"한화가 대우조선해양을 인수하면서 포트폴리오를 강화했다.대신증권은 24일 한화의 목표주가를 4만 원으로 유지한다고 밝혔다.이는 SOTP 방식으로 산출했고,..."
사우디 또 감산할까…장관 경고에 WTI 72달러 돌파 [오늘의 유가],2023.05.24 06:58,국제 유가가 23일(현지시간) 1% 넘게 상승했다. 사우디아라비아의 에너지부 장관이 '가격 변동성'을 이용하는 투기꾼에 경고를 보냈다는 소...
"이현승 KB자산운용 대표 ""시장 변동성 커져…자산배분 안정형 상품 확대""",2023.05.23 16:33,“불황을 넘어 희망을 사는 2023년을 만듭시다.”이현승 KB자산운용 대표는 연초 신년사부터 위기를 강조했다. 실물경기 침체가 예상...
"거래소, 종목코드 체계 개편…""코드 중복 방지·발급 여력 확보""",2023.05.23 12:00,한국거래소가 종목코드(표준코드·단축코드) 체계를 개편한다. 종목코드의 중복을 막고 발급여력을 확충하기 위함이다. 개편된 종목 코드는 내년부터...
"1,200조 재건사업 기대감…삼부토건 연이틀 급등",2023.05.23 09:28,"삼부토건이 우크라이나 재건 사업 참여 기대감에 연이틀 급등세다.23일 오전 9시 19분 기준 삼부토건은 전 거래일 대비 275원(18.38%) 오른 1,..."
"WTI, 72달러 눈앞…부채한도 협상에 소폭 상승 [오늘의 유가]",2023.05.23 07:10,국제 유가가 미국의 부채한도 협상을 관망하며 소폭 상승했다. 서부텍사스산원유(WTI) 가격이 72달러선을 넘을 수 있을지 주목된다.22일(현지시간) 뉴욕상업거래소에서 WTI 6월물...
'사적 이해관계 대상 코인' 포함…국회법 개정안 소위 통과,2023.05.22 11:39,국회 정치개혁특별위원회(정개특위)가 '의원 가상자산 이해충돌 방지법'을 통과시켰다.22일 연합뉴스에 따르면 이날 오전 정개특위는 법안심사제1소위원회를 열...
"""공급축소로 가격하락 방어""…삼전·하이닉스 '매수' 유지",2023.05.22 09:20,올해 하반기 메모리 가격이 인상될 전망이다.22일 업계에서 의하면 중국 YMTC가 NAND 판매 가격을 3~5% 인상한다. 메모리 반도체 업계 1~3위인...
"바이든, 우크라 추가 군사지원 발표…탄약·장갑차 포함",2023.05.21 15:26,조 바이든 미국 대통령은 21일 히로시마에서 개최된 G7 정상회의에서 볼로디미르 젤렌스키 우크라이나 대통령을 만나 우크라이나에 대한 새로운 무기 지원 패...
" ""'연준에 맞서지말라'...미리 예측하고 움직이면 위험할수도""",2023.05.20 07:01,※한경 마켓PRO 텔레그램을 구독하시면 프리미엄 투자 콘텐츠를 보다 편리하게 볼 수 있습니다. 텔레그렘에서 ‘마켓PRO&rs...
"한화투자증권-네이버 해피빈, 친환경 사회공헌 캠페인 MOU",2023.05.19 14:18,한화투자증권은 다음달 5일 '환경의 날'을 맞이해 네이버 해피빈과 친환경 사회공헌 캠페인을 위한 업무협약(MOU)을 체결했다고 19일 밝혔...
"""외인들 그렇게 사더니""…삼성·SK하이닉스 연중 최고치",2023.05.19 10:16,"반도체 대장주인 삼성전자와 SK하이닉스가 동반 급등하고 있다. 19일 오전 9시39분 현재 전 거래일 대비 삼성전자는 2.72%(1,800원) 오른 6만..."
상처뿐인 개미...배터리 짝사랑의 결과 [증시프리즘],2023.05.18 19:16,"오늘(18일) 주식시장 상황 점검해보겠습니다. 증시프리즘 정호진 기자와 함께합니다. 정 기자, 어제(17일)에 이어 오늘도 국내증시가 상승 마감했네요. ..."
"메리츠증권, 단기 통안채 ETN 3종 상장",2023.05.18 11:27,메리츠증권은 단기 통화안정채권(통안채)에 투자할 수 있는 상장지수증권(ETN) 3개 종목을 신규상장했다고 18일 밝혔다. 상장 종목은 △메리츠 KAP 통...
"""중국 EV 공급 과잉으로 수출 둔화…실적·목표가↓""",2023.05.18 09:20,"신한투자증권은 롯데에너지머터리얼즈에 대해 ""중국 시장의 수요 부진이 지속되며 단기간 내 강한 주가 반등이 나오기 힘들다""고 분석했다. 투자 의견은 '매수..."
"""美 디폴트시 비트코인, 주식 등 위험자산 약세 보일 것""",2023.05.17 21:06,미국이 채무 불이행을 선언하면 비트코인(BTC)을 비롯한 위험자산들의 상황이 더 나빠질 것이라는 분석이 나왔다. 17일(현지시간) 데일리호들(DailyH...
"금감원 ""해외주식 투자시 위험성·매매 수수료 등 주의해야""",2023.05.17 13:25,금융감독원은 해외주식 투자 시 투자 위험성과 매매 수수료 등에 대해 주의하라며 소비자 경보를 발령했다. 17일 금감원에 따르면 2020년 이후 개인 투자...
"한국투자증권, 동해안 산불 피해지역에 '한국투자 고객의 숲' 조성",2023.05.17 09:30,한국투자증권은 지난해 산불 피해를 입은 동해안 지역에 '한국투자 고객의 숲'을 조성한다고 17일 밝혔다. 경북 울진군 나곡리에 조성된 &#...
 하이투자 김대영 선두 계속…계좌엔 곱버스·인버스 ETF,2023.05.17 08:00,"'2023 제29회 한경 스타워즈 상반기 실전투자대회' 10주차 중반, 김대영 하이투자증권 부산WM센터 부장이 선두 자리를 유지하고 있다...."
"삼성전자 사던 외국인, 5월엔 '네이버' 몰려…카카오는 외면",2023.05.16 14:08,지난달 네이버를 순매도하던 외국인이 이달 들어 매수세로 돌아서고 있다. 네이버가 비용절감에 나서며 1분기 깜짝 실적을 발표한 영향이다. 반면 어닝쇼크를 ...
"美 SEC, 코인베이스의 규제 명확성 요청 질의에 답변 거부",2023.05.16 11:18,미국 증권거래위원회(SEC)가 앞서 코인베이스 측이 요청한 가상자산(암호화폐) 업계 규제 명확성 확립 질의에 대한 답변을 거부한 것으로 나타났다. 15일...
"""고맙다, 트와이스""…JYP엔터, 1분기 깜짝 실적에 주가 급등",2023.05.16 09:12,JYP엔터테인먼트가 올해 1분기 앨범·공연 등 사업 전반에서 성장세를 보이며 깜짝 실적을 시현하자 주가가 급등하고 있다. 16일 오전 9시9...
"KX하이텍, 1분기 영업익 13억…전년比 64%↓[주목 e공시]",2023.05.15 17:50,KX하이텍은 1분기 영업이익이 전년 동기 대비 64% 감소한 13억원으로 잠정 집계됐다고 15일 공시했다. 같은 기간 매출액은 8% 늘어난 380억원이었...
"국힘, 내달 9일 최고위원 보선…가상자산 보유 이력도 심사",2023.05.15 14:28,국민의힘이 15일 태영호 최고위원의 자진 사퇴로 인한 보궐선거를 오는 내달 9일 온라인 투표 방식으로 치르며 후보자의 가상자산(암호화폐) 보유 이력을 심...
'투자경고' 모르겠고…상한가 찍고 하락 '출렁',2023.05.15 10:26,코스닥 상장사 크리스탈신소재가 투자경고종목 지정에도 불구하고 4거래일 연속 급등세를 이어가다 하락 마감했다. 15일 한국거래소에 따르면 크리스탈신소재는 ...
"미래아이앤지, 1분기 영업익 흑자전환 소식에 '상한가'",2023.05.15 09:20,미래아이앤지가 1분기 영업이익이 흑자전환했다는 소식에 주가가 상한가로 치솟았다. 15일 오전 9시19분 기준 미래아이앤지는 전 거래일 대비 445원(29...
"세아제강지주·KSS해운…""저평가 가치株가 뜬다""",2023.05.14 18:23,포스코그룹주는 몇 년 전까지 시장에서 ‘재미없는 주식’으로 통했다. 세계 철강산업의 중심축이 중국으로 이동하면서 실적과 주가가 오랫...
" 한국 수출 '벼랑 끝?'…""글로벌 공급망 변화는 기회""",2023.05.13 06:30,※한경 마켓PRO 텔레그램 을 구독하시면 프리미엄 투자 콘텐츠를 보다 편리하게 볼 수 있습니다. 텔레그렘에서 ‘마켓PRO’를 검색하...
비트코인 수수료 폭등에…주목받는 라이트닝 네트워크,2023.05.12 15:13,BRC-20 토큰의 인기가 높아지면서 비트코인(BTC)의 거래 수수료가 급증한 가운데 사용자들이 라이트닝 네트워크(Lightning Network) 등 ...
"한국투자증권, 인니 증권거래소와 ETF 활성화 등 협력선언",2023.05.12 11:39,"한국투자증권이 인도네시아 증권거래소(Indonesia Stock Exchange, IDX)와 선진 금융상품 도입 및 제도개선을 위해 상호 협력키로 했다고..."
"""인플레 지나니 경기 침체""…증시 하락 출발",2023.05.12 09:19,미국 지역은행 추가 파산 위기 등 경기 침체 우려감으로 국내 증시도 하락 출발 중이다. 12일 오전 9시 7분 현재 기준 유가증권시장은 전 거래일보다 0...
"아크리아스튜디오, 미시간벤쳐스 등으로부터 투자 유치…""IP 3.0 비전 이룰 것""",2023.05.11 19:26,"웹툰, 드라마, 영화 지적재산권(IP) 런치패드 하이퍼코믹(HYCO)의 컨텐츠 관리 제작사 아크리아스튜디오가 미시간벤쳐스 등 다수 투자사로부터 투자 유치..."
웹젠 1분기 영업익 97억…인건비 증가에 전년 동기 대비 56%↓,2023.05.11 16:25,코스닥 상장 게임사 웹젠은 올해 1분기 영업이익이 전년 동기 대비 56% 감소한 97억 원으로 잠정 집계됐다고 11일 공시했다. 매출은 428억 원으로 ...
롯데쇼핑 1분기 영업이익 1천125억원…작년 동기 대비 63.7%↑,2023.05.11 15:29,코스피 상장사 롯데쇼핑은 연결 기준 올해 1분기 영업이익이 1천125억원으로 지난해 동기보다 63.7% 증가한 것으로 잠정 집계됐다고 11일 공시했다. 매출은 3조5천616억원으로...
"유진투자증권, '해외주식 패키지' 이벤트 진행",2023.05.11 11:43,유진투자증권은 해외주식 투자자를 대상으로 '해외주식 패키지' 이벤트를 진행한다고 11일 밝혔다. 해외주식을 처음 거래한 온라인 고객에게는 ...
"""美 인플레 둔화 확인""…2,500선 회복한 코스피",2023.05.11 09:21,미국의 인플레이션이 둔화되고 있다는 발표 이후 국내 증시가 상승 출발 중이다. 11일 오전 9시 7분 현재 기준 유가증권시장은 전 거래일보다 0.44%(...
NHN 1분기 영업이익 191억원…작년 동기 대비 23.1%↑,2023.05.11 08:05,시장 전망치 20.4% 상회 코스피 상장사 NHN은 연결 기준 올해 1분기 영업이익이 191억원으로 지난해 동기보다 23.1% 증가한 것으로 잠정 집계됐다고 11일 공시했다. 이번...
"거래소, 사회책임투자채권 상장수수료 면제기간 2년 연장",2023.05.10 16:19,한국거래소는 올해 6월 14일로 마감 예정이던 사회책임투자채권(SRI)의 상장수수료 및 연부과금 면제 기간을 2년 더 연장한다고 10일 밝혔다. SRI의...
"모처럼 '시총 5000억 공모주'…기가비스, 코스닥 도전장",2023.05.10 13:51,"""기가비스는 두 발 앞선 기술력으로 시장을 선도하는 글로벌 반도체 검사 기업입니다. 코스닥 상장을 통해 입지를 다질 것입니다."" 강해철 기가비스 대표(사..."
"SKT 1분기 영업익, 전년동기비 14% 증가…""신사업 실적이 견인""(종합)",2023.05.10 10:28,"연결매출, 2.2% 늘어난 4조3천722억…미디어·데이터센터·클라우드 급성장 5G 가입자 수가 전체고객 60% 넘어…""AI 컴퍼니로 전환 전격 추진"" S..."
"""신작 공백 메운 실적…크래프톤, 게임주 군계일학""",2023.05.10 09:19,"증권가에서 '어닝 서프라이즈'를 기록한 크래프톤의 목표주가를 일제히 올려잡고 있다. 김하정 다올투자증권 연구원은 10일 보고서를 통해 ""하반기까지 신작 ..."
"""키움증권 최근 금융상품 이슈, PF 리스크보다 낫다""-NH",2023.05.10 08:19,NH투자증권은 10일 키움증권에 대해 최근 금융상품 이슈가 지속되고 있지만 부동산 프로젝트파이낸싱(PF) 리스크보다는 낫다고 판단해 업종 최선호주를 유지...
키움증권 1분기 영업이익 3천889억원…작년 동기 대비 82.4%↑,2023.05.09 17:44,시장 전망치 53% 상회 코스피 상장사 키움증권은 연결 기준 올해 1분기 영업이익이 3천889억원으로 지난해 동기보다 82.39% 증가한 것으로 잠정 집계됐다고 9일 공시했다. 이...
"현대백화점, 1분기 영업익 779억…전년비 12.4%↓[주목 e공시]",2023.05.09 14:40,현대백화점은 1분기 연결기준 영업이익이 779억원으로 전년 동기 대비 12.4% 감소했다고 9일 공시했다. 같은 기간 매출은 1조977억원으로 17.5%...
"檢, 라덕연 체포…주가 폭락 사태 보름 만",2023.05.09 11:13,"SG(소시에테제네랄)증권발 주가폭락 사태에 연루된 라덕연 H투자자문사 대표가 검찰에 체포됐다. 지난달 24일 다우데이타, 서울가스, 삼천리 등 8개 종목..."
힘 못 쓰는 반도체·자동차…국내 증시 일제히 하락 출발,2023.05.09 09:29,"전날 미 증시가 신용 긴축 우려 속 혼조세로 마감한 가운데, 9일 국내 증시는 일제히 하락 출발했다. 유가증권시장은 전 거래일 대비 1.02포인트(-0...."
"""네이버, 1분기 실적 컨센서스 부합…하반기 커머스 주목""",2023.05.09 07:38,네이버가 컨센서스에 부합한 1분기 실적을 발표하면서 증권가에서는 투자의견 '매수'와 목표주가를 유지했다. 9일 금융투자업계에 따르면 전날 ...
한국항공우주산업 1분기 영업이익 194억원…작년 대비 50.6%↓,2023.05.08 15:44,코스피 상장사 한국항공우주산업은 연결 기준 올해 1분기 영업이익이 194억원으로 지난해 동기보다 50.6% 감소한 것으로 잠정 집계됐다고 8일 공시했다. 매출은 5천687억원으로 ...
"중국 당국 규제에도, 중국인 가상자산 거래 활발…""완전 근절 어려워""",2023.05.08 13:06,"중국 규제 당국이 1년 6개월 넘게 가상자산(암호화폐) 거래를 금지하고있지만, 여전히 개인의 가상자산 거래가 바이낸스와 FTX 등 글로벌 가상자산거래소에..."
"'테라·루나 사태' 전담 수사 검사, 신현성 변호 로펌으로 이직…""부적절"" 논란",2023.05.08 09:38,'테라·루나 폭락 사태'를 전담 수사했던 이모 검사가 사건 핵심 인물인 신현성 전 차이코퍼레이션 대표의 변호를 맡고 있는 법무법인으로 이직한 것으로 알려...
"""한국금융지주, 높아진 건전성 부담…목표가↓""-이베스트",2023.05.08 08:28,"이베스트투자증권은 8일 한국금융지주에 대해 높아진 건전성 부담에 따라 할인율을 조정한다면서, 목표주가를 기존 8만6000원에서 7만6000원으로 12% ..."
美 지역은행주 급반등…팩웨스트 82%↑,2023.05.06 12:24,"공매도, 풋옵션 매수 등이 몰리면서 4일(현지시간) 30~50% 급락한 미국 지역은행 주가가 5일 급반등했다. 이날 팩웨스트 은행(PACW) 주가는 81..."
" ECB, 기준금리 0.25%P 인상",2023.05.04 21:46,"[속보] ECB, 기준금리 0.25%P 인상 조연우 블루밍비트 기자 told_u_so@bloomingbit.io"
" 원/달러 환율 15.4원 내린 1,322.8원(마감)",2023.05.04 15:31,/연합뉴스
비에이치 1분기 영업이익 89억원…작년 동기 대비 60.2%↓,2023.05.04 10:21,시장 전망치 30.3% 하회 코스닥 상장사 비에이치는 연결 기준 올해 1분기 영업이익이 89억원으로 지난해 동기보다 60.17% 감소한 것으로 잠정 집계됐다고 4일 공시했다. 이번...
"카카오, 예상치 하회하는 1분기 실적 발표에 주가 '휘청'",2023.05.04 09:07,카카오가 올해 1분기 시장 예상치를 하회하는 실적을 발표하면서 주가가 하락하고 있다. 4일 오전 9시5분 기준 카카오는 전 거래일 대비 1800원(3.0...
"'하따' 푹빠진 동학개미…""잃는게 더 많다""",2023.05.03 19:00,'하한가 8종목' 가운데 삼천리와 다올투자증권을 제외한 6개 종목은 오늘(3일)도 하락 마감했는데요. 이런 상황에서도 개인투자자들의 매수세가 이어지며 하...
"원·달러 환율, FOMC 앞두고 하락세…1338원에 장 마감",2023.05.03 15:46,원·달러 환율이 연방공개시장위원회(FOMC) 금리 결정을 앞두고 하락세를 보였다. 3일 연합뉴스 보도에 따르면 서울 외환시장 내 원·달러 환율은 전일 대...
KG스틸 1분기 영업이익 813억원…작년 동기 대비 15.3%↓,2023.05.03 11:45,코스피 상장사 KG스틸은 연결 기준 올해 1분기 영업이익이 813억원으로 지난해 동기보다 15.27% 감소한 것으로 잠정 집계됐다고 3일 공시했다. 매출은 8천186억원으로 작년 ...
FOMC·美은행 우려감...개인만 홀로 순매수,2023.05.03 09:47,미국 은행 위기를 둘러싼 불안감이 높아지며 코스피가 하락 출발했다. 3일 오전 9시 15분 기준 코스피는 전 거래일 대비 13.65포인트(-0.54%) ...
"""BGF리테일, 양호한 주가 흐름 전개 예상""-대신",2023.05.03 07:52,"대신증권은 BGF리테일에 대해 양호한 주가 흐름 전개가 예상된다며 투자의견 '매수', 목표주가 24만원을 모두 유지했다. 유정현 대신증권 ..."
"FOMC 경계감은 커녕…기관, 레버리지 올라탔다",2023.05.02 16:10,SG증권 사태의 여진에도 불구하고 외국인과 기관의 쌍끌이 매수에 증시가 상승 마감했다. 2일 유가증권시장은 전 거래일보다 0.91%(22.86포인트) 오...
금호석유화학 1분기 영업이익 1천302억원…작년 동기 대비 71%↓,2023.05.02 14:06,시장 전망치 18.2% 상회 코스피 상장사 금호석유화학은 연결 기준 올해 1분기 영업이익이 1천302억원으로 지난해 동기보다 71% 감소한 것으로 잠정 ...
BTS 군대 가도 솔로로 선방…하이브 분기 영업익 41.5%↑(종합),2023.05.02 10:22,"앨범 매출 185.1%↑…""BTS 솔로 활동으로 군 공백 느껴지지 않도록 최선"" 하이브가 최대 IP(지식재산권)인 그룹 방탄소년단(BTS)의 군 복무에 ..."
"코스피, 외국인 '사자'에 상승…코스닥도 '빨간불'",2023.05.02 09:17,코스피가 외국인의 순매수세에 힘입어 장 초반 오르고 있다. 2일 오전 9시12분 기준 코스피지수는 전 거래일보다 18.85포인트(0.75%) 상승한 25...
"마이크로스트래티지, 1분기 손상차손 1890만달러…비트코인 랠리로 손실 폭↓",2023.05.02 07:13,마이크로스트래티지가 지난 1분기 1890만 달러의 손상차손을 입었다고 1일(현지시간) 발표했다. 코인텔레그래프에 따르면 올해 비트코인(BTC)의 대규모 ...
